gene-id	Brain_Female	Gonad_Female	Kidney_Female	Liver_Female	Lung_Female	Muscle_Female	Skin_Female	Brain_Male	Gonad_Male	Heart_Male	Kidney_Male	Liver_Male	Lung_Male	Skin_Male
Transcript_248806.0	7	0	3	0	6	0	0	1	0	0	1	0	0	0
Transcript_248811.0	0	0	3	0	0	0	0	18	0	11	6	0	3	0
Transcript_248813.0	0	0	9	0	0	1	0	13	0	0	3	0	0	0
Transcript_248814.0	9	1	0	0	0	2	0	0	0	0	0	0	6	0
Transcript_248817.0	0	9	0	0	8	0	0	0	7	0	1	0	10	2
Transcript_248818.0	31	135	27	4	22	0	0	7	5	0	4	4	5	1
Transcript_248822.0	22	0	0	0	1	0	0	0	1	0	0	0	3	0
Transcript_248831.0	1	4	9	0	1	0	0	0	0	5	0	0	8	0
Transcript_248833.0	2	4	2	0	1	0	0	2	0	0	9	0	0	0
Transcript_248839.0	0	0	0	0	0	45	0	0	0	0	0	0	0	0
Transcript_248849.0	40	0	0	0	0	0	0	33	0	0	0	0	0	0
Transcript_248850.0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_248851.0	0	6	12	0	0	0	0	0	0	0	2	0	0	0
Transcript_248855.0	0	4	0	0	3	0	0	1	3	0	5	0	3	0
Transcript_248857.0	1	0	0	0	0	0	0	2	0	0	7	0	0	0
Transcript_248862.0	106	37	20	0	8	20	0	89	14	13	21	0	22	0
Transcript_248863.0	5	1	1	0	0	0	0	1	0	0	3	0	0	0
Transcript_248864.0	0	44	0	0	2	0	2	0	0	0	0	0	0	0
Transcript_248868.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_248869.0	9	0	12	0	0	0	0	11	0	0	8	0	3	0
Transcript_248871.0	0	0	0	0	0	0	0	3	0	0	3	0	2	0
Transcript_248872.0	25	0	0	0	0	4	0	7	0	0	0	0	0	2
Transcript_248874.0	15	0	0	0	0	0	0	20	0	0	1	0	1	0
Transcript_248880.0	6	1	0	0	0	2	0	4	0	0	0	0	0	0
Transcript_248881.0	6	0	2	0	3	2	0	0	0	0	5	0	5	0
Transcript_248888.0	5	3	6	0	1	0	0	0	0	0	0	0	3	0
Transcript_248890.0	0	24	0	0	0	0	0	0	0	0	0	0	0	1
Transcript_248891.0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_248893.0	0	191	7	0	0	0	0	4	1	0	0	0	2	3
Transcript_248899.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_248901.0	71	249	44	1	37	2	0	19	19	1	7	4	42	6
Transcript_248903.0	11	10	0	0	0	0	0	0	0	0	4	0	1	0
Transcript_248908.0	8	0	5	0	1	2	0	13	2	0	3	0	11	0
Transcript_248909.0	0	0	0	0	0	0	0	0	0	1	9	0	2	0
Transcript_248911.0	15	0	0	0	0	0	0	2	0	0	0	0	4	0
Transcript_248915.0	0	8	55	0	7	0	0	0	2	0	28	0	7	0
Transcript_248922.0	0	0	7	0	0	0	0	5	0	0	3	0	0	0
Transcript_248925.0	36	0	0	0	0	0	0	46	0	0	0	0	0	0
Transcript_248927.0	0	0	5	0	0	0	0	7	0	0	1	0	4	0
Transcript_24893.0	10	0	0	0	0	0	0	36	0	0	0	0	0	2
Transcript_248931.0	7	18	2	0	0	1	0	3	0	4	6	0	3	0
Transcript_248940.0	22	9	0	0	1	4	0	19	1	0	2	0	6	1
Transcript_248942.0	21	1	4	0	0	0	0	5	0	0	1	2	2	0
Transcript_248945.0	0	2	0	0	0	0	0	0	0	0	0	0	10	0
Transcript_248948.0	0	6	0	0	0	0	0	0	0	0	0	0	4	2
Transcript_248949.0	0	1	2	0	5	4	0	5	0	9	1	0	8	0
Transcript_248955.0	0	0	0	0	0	12	0	11	0	2	0	0	0	0
Transcript_248960.0	0	10	3	0	0	0	0	0	0	0	0	0	0	0
Transcript_248961.0	0	8	0	0	13	0	0	0	11	0	7	0	5	0
Transcript_248964.0	5	72	1	0	5	0	2	0	14	0	0	0	1	0
Transcript_248965.0	0	0	0	0	1	15	0	0	0	0	0	0	0	0
Transcript_248976.0	35	0	0	0	0	0	0	16	0	0	0	0	0	0
Transcript_248977.0	0	17	0	0	0	0	0	8	0	0	0	0	1	0
Transcript_24898.0	104	0	1	0	0	2	0	75	0	0	0	0	0	0
Transcript_248983.0	0	1	0	0	0	0	0	11	0	0	0	0	2	0
Transcript_248985.0	0	5	0	0	0	0	0	5	0	0	3	0	0	0
Transcript_248987.0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_248989.0	0	34	0	0	0	1	0	1	0	0	2	2	1	0
Transcript_248992.0	5	1	0	0	1	0	0	0	0	3	4	0	3	0
Transcript_248993.0	0	0	0	0	12	0	0	0	0	0	0	0	5	0
Transcript_249002.0	1	3	0	0	0	1	1	29	0	5	0	0	0	0
Transcript_249004.0	0	0	0	0	4	0	0	1	0	0	4	0	5	0
Transcript_249009.0	2	0	0	0	0	15	0	2	0	0	1	0	1	0
Transcript_249010.0	0	0	0	0	0	0	0	218	0	0	0	0	0	0
Transcript_24901.0	11	7	1	0	4	4	0	32	20	5	7	0	13	4
Transcript_249011.0	7	40	0	0	0	3	2	28	0	0	0	0	0	0
Transcript_249013.0	5	1	0	0	6	0	0	3	0	0	2	0	6	0
Transcript_249014.0	0	0	4	0	2	0	0	15	11	0	8	0	8	0
Transcript_249018.0	26	0	0	0	0	0	0	0	0	0	0	0	7	0
Transcript_24902.0	11	0	5	0	0	0	0	0	0	0	11	0	3	3
Transcript_249021.0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
Transcript_249023.0	29	3	8	0	0	0	0	0	0	0	2	0	4	0
Transcript_249025.0	0	0	18	0	0	0	0	0	0	0	5	0	6	0
Transcript_249030.0	31	10	8	0	3	19	0	13	0	4	1	0	15	2
Transcript_249031.0	7	4	0	0	0	0	0	13	0	1	5	0	2	0
Transcript_249032.0	0	19	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_249034.0	64	0	0	0	1	0	1	7	0	0	4	0	1	0
Transcript_249035.0	0	10	0	0	0	0	0	1	0	0	0	0	2	0
Transcript_249036.0	26	0	0	0	0	0	0	8	0	0	0	0	0	0
Transcript_24904.0	0	7	0	0	6	0	0	0	0	2	0	0	0	0
Transcript_24905.0	30	0	0	0	0	0	0	0	0	0	0	0	2	0
Transcript_24906.0	34	0	0	0	5	3	0	21	0	14	0	0	5	0
Transcript_249064.0	15	0	0	0	0	0	0	1	0	0	4	0	0	0
Transcript_249069.0	5	75	2	0	0	0	0	1	0	0	0	0	0	0
Transcript_24907.0	8	1	5	0	0	0	0	8	0	0	2	0	2	0
Transcript_249075.0	7	2	0	0	2	1	2	1	0	0	6	0	7	0
Transcript_249081.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249084.0	6	0	4	0	0	0	0	1	0	4	3	0	1	0
Transcript_249090.0	0	0	0	0	0	0	0	15	0	0	1	0	0	0
Transcript_249095.0	6	7	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249096.0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
Transcript_249097.0	10	4	4	0	0	0	0	0	8	0	2	0	0	0
Transcript_249105.0	0	27	0	0	0	0	0	0	17	0	0	0	0	0
Transcript_249107.0	98	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249109.0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249110.0	26	6	0	0	1	0	0	14	0	0	2	0	3	0
Transcript_249113.0	0	0	0	0	4	0	0	5	0	0	0	0	0	0
Transcript_249114.0	0	0	0	0	0	0	0	5	0	0	0	0	2	0
Transcript_249116.0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_249118.0	11	0	0	0	0	0	0	0	15	0	4	0	0	0
Transcript_249120.0	0	0	0	0	0	0	0	5	0	3	11	0	6	0
Transcript_249121.0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249122.0	8	0	0	0	0	9	0	5	0	0	0	0	1	0
Transcript_249123.0	12	13	0	0	0	6	0	25	0	1	1	0	3	0
Transcript_249131.0	100	89	74	8	152	3	0	27	10	6	45	11	118	4
Transcript_249133.0	0	0	28	0	0	0	0	1	0	0	3	0	0	0
Transcript_249135.0	0	0	0	0	0	6	0	3	0	0	0	0	2	0
Transcript_249136.0	0	6	0	0	0	0	0	1	0	0	0	0	2	0
Transcript_249140.0	14	0	7	0	0	3	0	19	0	0	4	0	1	0
Transcript_249145.0	9	2	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249151.0	0	0	0	0	0	0	0	9	0	0	1	0	7	0
Transcript_249160.0	9	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_249167.0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249173.0	7	0	0	0	0	0	0	7	0	0	0	0	0	0
Transcript_249174.0	1	1	2	0	0	0	0	7	0	17	19	0	0	0
Transcript_249183.0	10	0	0	0	0	0	2	1	0	0	0	0	3	0
Transcript_249184.0	52	2	0	0	17	1	0	4	14	0	1	0	23	0
Transcript_249187.0	0	110	12	0	0	0	2	0	0	0	0	0	0	2
Transcript_249188.0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
Transcript_249192.0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249193.0	0	1	0	0	0	0	0	0	0	0	3	0	1	0
Transcript_249206.0	1	9	2	0	0	0	0	2	0	0	1	0	0	0
Transcript_249208.0	0	1	0	0	0	1	0	6	0	9	2	0	10	0
Transcript_249212.0	12	5	0	0	0	6	0	0	0	0	0	0	0	0
Transcript_249213.0	0	7	0	0	0	0	0	0	0	0	13	0	2	0
Transcript_249214.0	0	10	0	0	0	0	0	0	0	0	4	0	0	0
Transcript_24922.0	18	0	0	0	5	0	0	17	15	18	2	0	3	0
Transcript_249226.0	0	2	1	0	1	0	0	0	0	0	0	0	7	0
Transcript_249229.0	50	3	15	0	8	5	4	8	8	0	0	0	6	0
Transcript_249238.0	0	64	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249242.0	0	1	16	0	0	3	0	6	0	0	1	0	4	0
Transcript_249247.0	94	19	27	2	39	2	0	24	0	1	32	2	21	3
Transcript_249251.0	0	0	11	0	0	0	0	2	0	0	5	0	1	0
Transcript_249257.0	0	41	1	0	0	0	0	0	0	0	0	0	0	0
Transcript_24926.0	12	20	0	0	0	4	0	26	0	0	0	0	1	1
Transcript_249262.0	65	3	0	0	1	0	0	2	0	0	1	0	7	0
Transcript_249269.0	72	2	1	0	3	0	0	8	0	0	7	0	7	1
Transcript_24927.0	46	3	3	0	0	3	0	23	0	0	1	0	0	0
Transcript_249279.0	69	9	0	2	0	20	1	34	0	34	0	0	13	4
Transcript_249284.0	10	0	0	0	0	0	0	22	0	0	0	0	1	0
Transcript_24929.0	0	0	0	0	10	0	0	0	0	0	1	0	7	0
Transcript_249295.0	0	9	0	0	0	0	0	0	0	0	0	0	3	0
Transcript_249300.0	2	0	3	6	11	2	0	17	0	1	11	2	22	1
Transcript_24930.0	38	0	0	0	0	1	0	3	0	0	1	0	1	0
Transcript_249307.0	21	0	0	0	0	0	0	6	0	0	0	0	0	0
Transcript_249310.0	4	0	0	0	0	4	0	3	0	0	0	0	10	4
Transcript_249313.0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_249321.0	0	0	9	0	0	0	0	0	0	0	7	0	3	0
Transcript_249328.0	37	5	5	2	10	6	0	32	4	10	9	2	25	4
Transcript_24933.0	69	2	1	0	3	2	0	106	0	3	1	0	1	4
Transcript_249334.0	0	1	1	0	1	2	0	0	0	0	4	0	10	3
Transcript_249344.0	82	3	0	0	0	2	0	37	1	0	2	0	5	0
Transcript_249345.0	0	5	0	0	0	1	0	0	0	1	0	0	0	0
Transcript_249348.0	1	0	1	0	0	0	0	23	1	12	1	0	3	0
Transcript_24935.0	4	8	24	0	11	35	0	48	11	0	48	6	22	5
Transcript_249357.0	0	8	0	0	0	0	0	0	0	0	0	0	1	0
Transcript_249359.0	0	34	1	0	0	0	0	34	6	0	2	0	7	0
Transcript_249363.0	9	2	0	0	4	0	0	11	0	16	6	0	5	0
Transcript_249364.0	5	2	0	0	2	0	0	1	0	0	0	0	4	0
Transcript_249368.0	5	0	0	0	0	0	0	15	0	0	0	0	0	0
Transcript_249370.0	7	0	0	0	0	0	0	9	0	0	0	0	0	0
Transcript_249372.0	7	0	0	0	0	0	0	16	0	0	0	0	0	0
Transcript_249384.0	0	5	7	0	0	1	0	6	0	0	0	0	0	0
Transcript_249395.0	15	4	0	0	5	3	0	4	0	0	2	2	0	0
Transcript_249396.0	6	2	1	0	0	0	0	6	0	1	1	0	1	1
Transcript_249398.0	0	39	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_249399.0	22	0	1	0	3	0	0	7	0	0	0	0	8	0
Transcript_249402.0	16	96	11	0	7	3	0	20	0	0	0	0	7	0
Transcript_249405.0	7	3	0	0	0	4	0	3	0	0	5	0	8	0
Transcript_249407.0	0	0	7	0	6	0	0	0	0	0	0	0	5	0
Transcript_249422.0	11	0	0	0	0	1	0	1	0	0	0	0	0	0
Transcript_249426.0	9	2	7	0	6	0	0	5	7	0	9	2	12	2
Transcript_249431.0	0	0	0	0	0	45	0	0	0	0	0	0	0	0
Transcript_249436.0	10	0	12	0	4	0	0	2	1	0	8	0	5	0
Transcript_249443.0	9	3	2	0	17	9	0	9	2	59	0	2	6	0
Transcript_249448.0	47	4	0	0	0	0	0	16	0	0	2	0	5	0
Transcript_24945.0	23	3	0	0	3	0	0	7	0	0	0	0	2	0
Transcript_249455.0	4	0	0	0	9	0	0	0	0	0	2	0	3	0
Transcript_249458.0	42	1	2	0	0	5	0	13	0	5	6	0	9	4
Transcript_249461.0	0	1	0	0	7	0	0	0	0	0	3	0	2	0
Transcript_249471.0	0	3	0	0	0	0	0	1	0	0	0	0	2	0
Transcript_24948.0	42	1	19	0	2	0	1	14	0	0	13	0	2	1
Transcript_249484.0	0	0	11	0	9	1	0	0	39	9	4	0	20	2
Transcript_249491.0	23	1	20	0	4	1	0	2	16	8	5	0	11	0
Transcript_249493.0	6	4	0	0	0	5	0	16	0	12	9	0	2	0
Transcript_249495.0	0	17	0	0	2	0	0	1	0	0	0	0	0	0
Transcript_249497.0	21	0	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_249507.0	0	0	7	0	0	0	0	1	3	0	4	0	0	0
Transcript_249509.0	12	1	15	0	23	3	0	7	2	0	12	0	6	0
Transcript_249510.0	25	1	0	0	2	0	0	6	9	0	6	2	2	0
Transcript_249511.0	3	16	0	0	1	0	0	5	0	0	1	0	4	0
Transcript_249513.0	19	1	0	0	0	0	0	6	8	0	0	0	0	0
Transcript_249514.0	0	3	0	0	6	1	2	0	0	0	0	0	12	0
Transcript_249515.0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249523.0	1	4	0	0	0	0	0	0	0	0	1	0	1	0
Transcript_249530.0	0	500	14	0	0	0	1	0	0	0	0	0	5	2
Transcript_24953.0	23	1	0	0	0	0	0	7	6	0	0	0	0	0
Transcript_249545.0	2	1	8	0	6	1	0	6	0	2	1	0	4	0
Transcript_249549.0	26	3	3	0	7	2	0	9	1	0	12	0	6	0
Transcript_249555.0	0	0	0	0	0	0	0	0	0	0	1	0	13	0
Transcript_249559.0	3	1	0	0	0	0	0	15	0	0	0	0	0	0
Transcript_249564.0	9	58	4	0	0	5	0	1	0	0	1	0	3	2
Transcript_249566.0	1	1	0	0	6	0	0	0	0	0	0	0	3	0
Transcript_249568.0	8	13	15	0	5	1	0	34	0	0	6	0	13	0
Transcript_249570.0	6	1	0	0	3	2	0	12	0	0	0	0	1	2
Transcript_249571.0	4	10	2	0	0	1	0	2	0	1	3	0	5	0
Transcript_249573.0	0	14	0	0	0	0	2	0	0	0	0	0	0	0
Transcript_249577.0	0	2	10	0	2	1	0	2	0	23	8	0	17	0
Transcript_249580.0	45	71	50	0	15	3	0	19	61	11	32	0	21	2
Transcript_24958.0	4	10	13	0	0	2	0	11	0	0	8	0	12	2
Transcript_249582.0	99	0	0	0	0	4	0	35	0	0	0	0	0	0
Transcript_249588.0	3	10	0	0	1	0	0	7	14	0	0	0	2	0
Transcript_249589.0	24	0	0	0	4	0	0	5	0	0	0	0	3	1
Transcript_249590.0	1	0	119	0	14	0	0	0	0	2	93	2	47	4
Transcript_24959.0	38	0	0	0	0	0	0	15	1	0	9	0	3	0
Transcript_24960.0	43	5	1	0	0	0	0	7	0	0	0	0	5	0
Transcript_249601.0	5	318	3	0	0	0	0	1	0	0	0	0	0	1
Transcript_249602.0	4	0	5	0	0	0	0	11	0	0	6	0	0	0
Transcript_249609.0	34	8	1	0	6	0	0	0	0	0	6	0	5	0
Transcript_249610.0	11	0	0	0	0	0	0	51	0	0	0	0	0	2
Transcript_249618.0	106	2	1	0	41	0	0	10	0	0	0	0	59	2
Transcript_249619.0	2	2	0	0	2	0	0	4	4	0	3	0	1	0
Transcript_24962.0	8	0	9	0	5	1	0	2	0	0	0	0	0	0
Transcript_249621.0	27	3	5	1	9	7	0	19	35	1	10	0	16	1
Transcript_249622.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249626.0	11	4	3	0	0	0	0	6	0	0	0	0	0	0
Transcript_249627.0	37	82	31	4	13	7	0	33	5	1	26	11	17	4
Transcript_249631.0	0	34	0	0	28	2	0	155	0	335	3	0	12	5
Transcript_249632.0	185	152	62	0	28	9	2	31	39	15	24	4	52	6
Transcript_249634.0	89	42	23	0	48	4	0	18	0	12	4	2	20	2
Transcript_249637.0	0	0	14	0	0	0	0	18	0	0	3	0	0	0
Transcript_249639.0	0	0	0	0	0	4	0	19	0	0	0	0	0	0
Transcript_249642.0	74	8	5	0	9	5	0	39	15	5	19	2	18	0
Transcript_249644.0	13	10	12	2	2	3	0	18	0	1	5	0	7	0
Transcript_249646.0	1	2	6	0	0	0	0	5	0	0	4	0	0	0
Transcript_249649.0	24	0	0	0	0	0	0	2	0	0	4	0	4	0
Transcript_249651.0	0	0	0	0	5	0	0	0	0	0	2	0	2	0
Transcript_249655.0	1	2	0	0	8	4	0	10	8	0	4	0	9	0
Transcript_249656.0	0	2	0	0	0	1	0	1	0	0	5	0	4	0
Transcript_249657.0	12	0	0	0	0	1	0	23	0	0	0	0	0	0
Transcript_24966.0	0	79	4	0	0	0	0	0	0	0	0	0	0	4
Transcript_249660.0	0	7	0	0	0	0	0	3	0	0	0	0	5	0
Transcript_249669.0	18	1	0	0	0	0	0	2	0	0	0	0	0	1
Transcript_249672.0	0	0	0	0	1	0	0	2	0	0	0	0	13	0
Transcript_249677.0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249678.0	7	0	0	0	0	3	0	15	0	0	0	0	5	0
Transcript_249680.0	0	0	0	0	0	2	0	4	0	0	0	0	0	1
Transcript_249683.0	5	5	0	0	2	0	0	20	0	0	0	0	0	0
Transcript_249690.0	12	3	5	0	0	4	2	9	0	0	2	0	2	2
Transcript_249692.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249700.0	1	0	0	0	2	0	0	0	0	0	0	0	6	0
Transcript_249701.0	13	22	8	0	3	0	0	1	9	0	8	0	5	0
Transcript_249702.0	13	0	15	0	6	2	0	6	3	0	11	0	19	0
Transcript_2497.0	10	0	1	0	13	0	0	1	0	26	3	0	13	0
Transcript_249705.0	0	6	0	0	0	0	0	1	0	0	2	0	6	0
Transcript_249706.0	6	0	4	0	0	2	0	15	0	0	0	0	4	0
Transcript_249709.0	13	7	7	0	6	2	0	69	0	0	11	0	5	0
Transcript_249710.0	0	13	0	0	0	0	0	2	10	2	0	0	1	0
Transcript_249712.0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249715.0	0	0	12	0	3	1	0	0	0	0	1	0	3	0
Transcript_249728.0	9	4	0	0	0	0	0	7	1	0	0	0	3	0
Transcript_249732.0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249733.0	0	36	11	0	0	0	2	0	0	0	5	0	4	0
Transcript_249749.0	19	2	0	0	0	2	0	7	0	0	1	0	1	0
Transcript_249752.0	0	1	0	0	0	0	0	11	0	0	0	0	0	0
Transcript_249753.0	0	0	7	0	1	6	0	20	0	6	8	0	0	0
Transcript_249759.0	4	0	0	0	8	0	0	6	0	3	4	0	1	0
Transcript_249760.0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_24976.0	22	0	1	0	9	1	0	10	0	0	10	0	18	0
Transcript_249766.0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249767.0	19	7	0	0	5	1	0	22	3	4	2	0	17	1
Transcript_249769.0	22	0	6	0	1	0	0	3	0	0	7	0	0	0
Transcript_24977.0	4	8	8	0	4	0	0	2	0	0	14	0	6	1
Transcript_249774.0	59	0	0	0	0	0	0	18	0	2	0	0	1	0
Transcript_249775.0	10	4	9	0	5	0	0	16	15	0	0	0	2	2
Transcript_249779.0	26	0	7	0	21	1	0	9	0	0	17	0	30	1
Transcript_249780.0	63	70	22	0	3	4	0	27	15	3	14	4	1	5
Transcript_249783.0	8	0	10	0	7	0	0	6	0	0	7	0	0	0
Transcript_249785.0	0	0	0	0	0	36	0	0	0	0	0	0	0	0
Transcript_249788.0	103	0	0	0	0	0	0	39	0	0	0	0	2	0
Transcript_24979.0	61	4	0	0	0	3	0	49	10	0	4	0	6	0
Transcript_249797.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249801.0	29	1	0	0	0	9	0	20	2	18	17	6	2	0
Transcript_249802.0	0	7	0	0	0	0	0	2	0	0	0	0	0	0
Transcript_249805.0	5	2	0	0	7	0	0	11	22	0	8	0	1	0
Transcript_249808.0	0	1	0	0	5	0	0	0	0	0	0	0	6	0
Transcript_24981.0	16	34	0	0	6	10	10	75	0	0	1	0	0	3
Transcript_249818.0	0	1	0	0	0	0	0	3	0	0	0	0	0	0
Transcript_249821.0	0	0	0	0	0	0	0	0	0	7	0	0	9	0
Transcript_249825.0	13	1	0	0	1	4	0	8	0	2	0	0	5	0
Transcript_249828.0	0	7	0	0	0	0	0	4	0	0	0	0	1	0
Transcript_24983.0	0	0	0	0	2	0	0	5	9	0	0	0	8	0
Transcript_24984.0	37	5	14	3	13	57	0	47	29	5	4	8	18	6
Transcript_249842.0	0	2	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_249844.0	0	5	0	0	0	0	0	1	5	0	0	0	0	0
Transcript_249845.0	0	22	0	0	0	0	0	0	0	0	0	0	0	2
Transcript_249847.0	110	0	3	0	6	0	2	49	0	0	0	0	1	0
Transcript_249848.0	8	6	0	0	0	0	0	0	0	0	1	0	0	0
Transcript_249849.0	0	2	16	0	8	0	0	1	9	0	12	0	4	1
Transcript_249851.0	0	2	4	0	4	0	0	0	1	4	2	0	7	0
Transcript_249856.0	14	0	5	0	0	0	0	117	0	6	1	0	0	0
Transcript_24986.0	10	7	4	0	11	1	0	1	12	0	0	0	2	0
Transcript_249864.0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249870.0	12	0	10	0	0	0	0	0	0	0	7	0	0	0
Transcript_24987.0	0	5	8	0	1	0	0	9	0	0	26	0	14	5
Transcript_249872.0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
Transcript_249875.0	132	80	10	0	12	9	0	67	76	40	8	4	24	0
Transcript_249876.0	3	2	0	0	2	0	0	0	0	0	0	0	0	0
Transcript_249878.0	0	10	2	0	0	0	0	0	0	0	1	0	0	0
Transcript_249879.0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249880.0	0	0	56	0	11	0	2	2	19	7	43	0	57	0
Transcript_249888.0	0	17	0	0	0	0	0	4	15	0	0	0	0	0
Transcript_249892.0	0	0	4	0	2	0	0	0	0	0	5	0	10	0
Transcript_249893.0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249894.0	0	3	5	0	0	0	0	0	0	1	22	0	0	0
Transcript_249896.0	0	0	0	0	0	0	0	0	0	0	5	0	3	0
Transcript_249900.0	25	2	0	0	0	0	0	12	0	0	0	0	0	0
Transcript_249913.0	4	0	0	0	6	0	0	9	0	0	4	0	0	2
Transcript_249915.0	30	0	0	0	0	0	0	10	14	7	2	0	5	0
Transcript_249916.0	0	1	11	0	0	0	0	13	0	0	2	0	4	2
Transcript_249918.0	15	0	1	0	0	0	0	6	0	0	5	0	1	0
Transcript_249926.0	0	2	17	0	6	0	0	11	12	0	1	0	0	0
Transcript_249927.0	10	0	0	0	1	0	0	2	0	0	0	0	19	0
Transcript_24993.0	32	3	0	0	5	3	0	23	0	3	9	0	1	2
Transcript_249931.0	0	10	0	0	0	0	0	0	0	0	0	0	2	0
Transcript_249933.0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249935.0	43	1	0	0	0	0	2	34	1	0	0	0	0	0
Transcript_249938.0	0	0	0	0	0	0	0	6	1	0	0	0	13	4
Transcript_24994.0	27	0	0	0	9	0	0	14	0	0	0	0	2	0
Transcript_249944.0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Transcript_249945.0	0	37	5	0	0	0	0	0	0	0	0	0	0	0
Transcript_249947.0	0	0	0	0	11	0	0	0	0	0	0	0	1	0
Transcript_249951.0	0	3	8	0	0	0	0	2	0	0	0	0	7	0
Transcript_249952.0	46	4	1	0	31	13	0	10	3	16	8	0	20	2
Transcript_249957.0	0	5	0	2	4	1	0	0	0	0	0	0	4	0
Transcript_249961.0	0	7	4	0	0	0	0	12	0	0	7	0	0	2
Transcript_249964.0	31	16	5	0	2	0	0	21	18	33	1	0	2	0
Transcript_249967.0	16	18	0	0	0	0	0	8	0	0	0	0	0	0
Transcript_249971.0	0	0	0	0	0	6	0	11	0	0	3	0	0	0
Transcript_249972.0	0	22	0	0	0	0	0	0	0	0	1	0	0	0
Transcript_249974.0	47	7	9	0	7	27	0	59	3	0	27	0	11	4
Transcript_249979.0	34	2	0	0	0	8	0	40	0	0	0	0	3	2
Transcript_249980.0	47	1	36	0	1	0	0	10	0	0	27	0	11	2
Transcript_249985.0	8	0	13	0	0	0	0	7	0	0	2	0	0	0
Transcript_249991.0	0	0	0	0	5	0	0	10	0	0	0	0	2	0
Transcript_249997.0	230	6	0	0	0	0	0	68	0	0	1	0	0	1
Transcript_249999.0	10	6	3	0	1	0	0	11	0	0	0	0	1	2
Transcript_250001.0	4	0	0	0	0	0	0	5	0	0	0	0	0	0
Transcript_250003.0	71	60	14	0	6	2	0	42	0	3	13	0	17	4
Transcript_250006.0	0	21	0	0	0	1	0	9	0	0	2	0	0	0
Transcript_250010.0	0	2	1	0	0	0	2	4	0	0	8	0	3	0
Transcript_25001.0	13	1	1	0	0	0	0	68	0	0	8	0	1	1
Transcript_250013.0	4	2	12	0	0	0	0	1	0	0	0	0	0	0
Transcript_250017.0	18	52	2	0	4	0	0	4	22	0	0	0	10	1
Transcript_250018.0	3	0	0	0	0	0	0	0	0	0	1	0	3	0
Transcript_250019.0	1	0	0	0	0	0	0	28	0	0	0	0	0	1
Transcript_250020.0	0	9	0	0	1	2	0	0	0	0	0	0	4	0
Transcript_25002.0	22	5	0	0	4	15	2	24	1	0	0	0	2	0
Transcript_250027.0	0	0	0	0	14	0	0	0	0	0	0	0	2	0
Transcript_250031.0	15	0	2	0	0	0	0	67	0	0	0	0	1	0
Transcript_250039.0	0	0	0	0	2	0	0	8	0	0	0	0	2	0
Transcript_250040.0	7	5	12	0	0	0	0	0	0	0	0	0	0	0
Transcript_250052.0	12	2	26	0	9	1	0	7	6	2	42	4	48	0
Transcript_250059.0	0	2	6	0	0	0	0	5	0	0	5	0	6	1
Transcript_250060.0	9	1	0	0	0	0	0	9	0	0	0	0	0	0
