# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0048598	BP	p	embryonic morphogenesis	49/964	5052/59161	4.479484694716444e-05	3	49	0.14540407319049575	0.14173901653951035	0.11418206486832215	0.0002083152911038621	Transcript_110159.0, Transcript_140706.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_159605.0, Transcript_161383.0, Transcript_175743.0, Transcript_205376.0, Transcript_22662.0, Transcript_234534.0, Transcript_236100.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_263083.0, Transcript_263190.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_271136.0, Transcript_34218.0, Transcript_34924.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_40915.0, Transcript_42895.0, Transcript_45237.0, Transcript_45799.0, Transcript_46891.0, Transcript_50731.0, Transcript_50733.0, Transcript_53884.0, Transcript_54758.0, Transcript_58371.0, Transcript_60399.0, Transcript_61969.0, Transcript_66899.0, Transcript_70307.0, Transcript_77060.0, Transcript_84079.0, Transcript_84606.0, Transcript_86957.0, Transcript_95360.0, Transcript_95640.0, Transcript_98845.0
.....GO:0072332	BP	p	intrinsic apoptotic signaling pathway by p53 class mediator	0/964	628/59161	4.9910633152477416e-05	7	0	0.1620099152129417	0.15792629152724985	0.12717229327251245	0.00022962895778392566	
.....GO:0015837	BP	p	amine transport	0/964	631/59161	4.995681234697136e-05	5	0	0.16215981287826903	0.15807241087039392	0.12724000104773606	0.00022962895778392566	
.....GO:0015844	BP	p	monoamine transport	0/964	631/59161	4.995681234697136e-05	5	0	0.16215981287826903	0.15807241087039392	0.12724000104773606	0.00022962895778392566	
.....GO:0050433	BP	p	regulation of catecholamine secretion	0/964	631/59161	4.995681234697136e-05	7	0	0.16215981287826903	0.15807241087039392	0.12724000104773606	0.00022962895778392566	
....GO:0050432	BP	p	catecholamine secretion	0/964	631/59161	4.995681234697136e-05	7	0	0.16215981287826903	0.15807241087039392	0.12724000104773606	0.00022962895778392566	
.....GO:0051952	BP	p	regulation of amine transport	0/964	631/59161	4.995681234697136e-05	5	0	0.16215981287826903	0.15807241087039392	0.12724000104773606	0.00022962895778392566	
......GO:0051937	BP	p	catecholamine transport	0/964	631/59161	4.995681234697136e-05	6	0	0.16215981287826903	0.15807241087039392	0.12724000104773606	0.00022962895778392566	
....GO:1903509	BP	p	liposaccharide metabolic process	0/964	632/59161	5.001468673851985e-05	4	0	0.16234767315323542	0.1582555359372254	0.12708731900257894	0.00022962895778392566	
.....GO:0006664	BP	p	glycolipid metabolic process	0/964	632/59161	5.001468673851985e-05	6	0	0.16234767315323542	0.1582555359372254	0.12708731900257894	0.00022962895778392566	
......GO:0071277	BP	p	cellular response to calcium ion	0/964	638/59161	5.081897284716807e-05	6	0	0.16495838586190756	0.1608004429929555	0.12902937205895973	0.0002326634497347074	
.....GO:0051592	BP	p	response to calcium ion	0/964	638/59161	5.081897284716807e-05	5	0	0.16495838586190756	0.1608004429929555	0.12902937205895973	0.0002326634497347074	
...GO:0021675	BP	p	nerve development	0/964	641/59161	5.152310843827013e-05	3	0	0.16724400999062483	0.1630284556550144	0.13071412610789132	0.00023555494364876738	
....GO:0044087	BP	p	regulation of cellular component biogenesis	0/964	646/59161	5.3163773536739734e-05	4	0	0.1725696089002572	0.16821981746058254	0.13482332968917196	0.0002427139365685755	
.....GO:0071600	BP	p	otic vesicle morphogenesis	0/964	647/59161	5.356414313806391e-05	6	0	0.17386920862615546	0.16948665946164887	0.135785102854992	0.00024419832672212846	
....GO:0046467	BP	p	membrane lipid biosynthetic process	0/964	650/59161	5.491451024635146e-05	6	0	0.17825250025965683	0.17375946579854148	0.1391533689642546	0.00024965336170820285	
....GO:0030163	BP	p	protein catabolic process	0/964	650/59161	5.491451024635146e-05	5	0	0.17825250025965683	0.17375946579854148	0.1391533689642546	0.00024965336170820285	
....GO:0001655	BP	p	urogenital system development	7/964	1472/59161	6.424854880491187e-05	4	7	0.20855078942074395	0.2032940559533577	0.16267732557403686	0.00029167942576327824	Transcript_161244.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_80969.0
....GO:0048882	BP	p	lateral line development	7/964	1487/59161	6.551810647448889e-05	4	7	0.2126717736161909	0.2073111665763337	0.16582632748693138	0.00029702761678238954	Transcript_161244.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_80969.0
......GO:0015872	BP	p	dopamine transport	0/964	606/59161	7.343172719776294e-05	7	0	0.2383593864839385	0.23235129719462919	0.18578226981034024	0.0003310547034499146	
.....GO:0014046	BP	p	dopamine secretion	0/964	606/59161	7.343172719776294e-05	8	0	0.2383593864839385	0.23235129719462919	0.18578226981034024	0.0003310547034499146	
....GO:0014059	BP	p	regulation of dopamine secretion	0/964	606/59161	7.343172719776294e-05	8	0	0.2383593864839385	0.23235129719462919	0.18578226981034024	0.0003310547034499146	
....GO:2001023	BP	p	regulation of response to drug	0/964	606/59161	7.343172719776294e-05	4	0	0.2383593864839385	0.23235129719462919	0.18578226981034024	0.0003310547034499146	
.....GO:0043009	BP	p	chordate embryonic development	25/964	3098/59161	7.474192140533276e-05	6	25	0.24261227688171016	0.2364969891907588	0.18879809346987056	0.00033518351277268664	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_22662.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_70307.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.....GO:0043632	BP	p	modification-dependent macromolecule catabolic process	0/964	615/59161	7.483567627205853e-05	6	0	0.242916605179102	0.23679364658577517	0.1889600825869478	0.00033518351277268664	
....GO:0009792	BP	p	embryo development ending in birth or egg hatching	25/964	3099/59161	7.486384681460191e-05	5	25	0.2430080467601978	0.2368827832893829	0.18895634936005523	0.00033518351277268664	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_22662.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_70307.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
...GO:0009790	BP	p	embryo development	25/964	3099/59161	7.486384681460191e-05	4	25	0.2430080467601978	0.2368827832893829	0.18895634936005523	0.00033518351277268664	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_22662.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_70307.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
..GO:0007275	BP	p	multicellular organism development	25/964	3099/59161	7.486384681460191e-05	3	25	0.2430080467601978	0.2368827832893829	0.18895634936005523	0.00033518351277268664	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_22662.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_70307.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.....GO:0009247	BP	p	glycolipid biosynthetic process	0/964	616/59161	7.515332351093587e-05	7	0	0.24394768811649784	0.23779874003543178	0.18946152857106932	0.00033601609933401905	
.....GO:0051603	BP	p	proteolysis involved in cellular protein catabolic process	0/964	621/59161	7.724775095625417e-05	6	0	0.250746199604001	0.24442588816840619	0.19466433240976053	0.00034490536396698904	
.....GO:0044257	BP	p	cellular protein catabolic process	0/964	622/59161	7.777017142491941e-05	6	0	0.2524419764452884	0.24607892124018024	0.19590306181937198	0.00034676095665561594	
.......GO:0051260	BP	p	protein homooligomerization	0/964	623/59161	7.832792277618735e-05	7	0	0.25425243733150416	0.24784374762959838	0.1970730537048874	0.00034781455175308365	
....GO:0072001	BP	p	renal system development	7/964	1469/59161	9.121413262920918e-05	4	7	0.296081074514413	0.2886180517285362	0.2294035435624611	0.0004039305245762797	Transcript_161244.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_80969.0
....GO:0001822	BP	p	kidney development	7/964	1469/59161	9.121413262920918e-05	4	7	0.296081074514413	0.2886180517285362	0.2294035435624611	0.0004039305245762797	Transcript_161244.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_80969.0
.....GO:0019935	BP	p	cyclic-nucleotide-mediated signaling	23/964	2872/59161	0.00010857390924532895	7	23	0.3524309094103378	0.3435475320729302	0.27284623393351165	0.00048015110273887975	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
...GO:0036269	BP	p	swimming behavior	0/964	589/59161	0.00010906775233831959	3	0	0.3540339240901854	0.34511014114731514	0.2739781938738588	0.0004816788082859665	
.......GO:0006511	BP	p	ubiquitin-dependent protein catabolic process	0/964	601/59161	0.00011628746457092876	8	0	0.37746910999723476	0.3679546195033925	0.2919978235376021	0.0005128656385831994	
......GO:0019941	BP	p	modification-dependent protein catabolic process	0/964	604/59161	0.00011924453846121476	7	0	0.3870677718451031	0.37731133737628014	0.299303791537649	0.0005251937202782946	
....GO:0007187	BP	p	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	23/964	2847/59161	0.0001384211470983295	6	23	0.44931504348117757	0.43798960360618144	0.3472986580697087	0.0006081155570964338	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
.....GO:0007188	BP	p	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	23/964	2842/59161	0.00013844651777395706	7	23	0.4493973966942646	0.4380698810232833	0.3472238665770843	0.0006081155570964338	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
......GO:0019933	BP	p	cAMP-mediated signaling	23/964	2856/59161	0.0001391886467561932	8	23	0.4518063473706031	0.44041811166266215	0.34894593741777635	0.0006097251651425143	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
......GO:0043949	BP	p	regulation of cAMP-mediated signaling	23/964	2856/59161	0.0001391886467561932	7	23	0.4518063473706031	0.44041811166266215	0.34894593741777635	0.0006097251651425143	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
....GO:0043062	BP	p	extracellular structure organization	0/964	562/59161	0.00015926548003820023	4	0	0.5169757482039979	0.5039448518695404	0.3989600274956916	0.0006967328142911024	
.....GO:0050935	BP	p	iridophore differentiation	0/964	563/59161	0.00015949509396272844	5	0	0.5177210750030166	0.504671391953153	0.399375715282672	0.0006967982166931582	
.....GO:1990798	BP	p	pancreas regeneration	0/964	564/59161	0.00015979234169883933	5	0	0.5186859411544325	0.5056119376778576	0.3999602312721948	0.0006971585230570329	
....GO:0031100	BP	p	animal organ regeneration	0/964	565/59161	0.00016015768844608415	4	0	0.5198718566959891	0.5067679610193698	0.40071453649210254	0.0006978145727462941	
..GO:0021700	BP	p	developmental maturation	0/964	570/59161	0.00016302373553927845	2	0	0.5291750455604979	0.5158366536041314	0.4077223625837354	0.0007093499270247961	
....GO:0060348	BP	p	bone development	1/964	734/59161	0.00016789000184523349	4	1	0.5449709459896279	0.5312344023951692	0.4197250046130837	0.0007295461124359142	Transcript_190519.0
....GO:0003341	BP	p	cilium movement	0/964	578/59161	0.00017135631916950588	4	0	0.5562226120242161	0.5422024588132599	0.4282194416045952	0.0007436131176794333	
..GO:0007155	BP	p	cell adhesion	7/964	1388/59161	0.0002226616848472576	2	7	0.7227598290141982	0.7045419368996964	0.5562088887484495	0.0009636797720189308	Transcript_246268.0, Transcript_26229.0, Transcript_53709.0, Transcript_60029.0, Transcript_65535.0, Transcript_8232.0, Transcript_8860.0
.GO:0022610	BP	p	biological adhesion	7/964	1388/59161	0.0002226616848472576	1	7	0.7227598290141982	0.7045419368996964	0.5562088887484495	0.0009636797720189308	Transcript_246268.0, Transcript_26229.0, Transcript_53709.0, Transcript_60029.0, Transcript_65535.0, Transcript_8232.0, Transcript_8860.0
......GO:0007189	BP	p	adenylate cyclase-activating G protein-coupled receptor signaling pathway	23/964	2791/59161	0.00022365799142424393	9	23	0.7259938401630958	0.7076944315283855	0.5582503465949129	0.0009667028497511262	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
....GO:0003143	BP	p	embryonic heart tube morphogenesis	0/964	536/59161	0.00023394159418542557	6	0	0.7593744147258914	0.7402336149655363	0.5836842774926367	0.0010085902716991902	
....GO:0048762	BP	p	mesenchymal cell differentiation	0/964	535/59161	0.0002339705713461153	4	0	0.7594684745894902	0.7403253039551898	0.5835226049372115	0.0010085902716991902	
....GO:0035113	BP	p	embryonic appendage morphogenesis	0/964	545/59161	0.0002381034682815759	4	0	0.7728838580419953	0.753402539106418	0.5935919464259687	0.0010250449045649808	
....GO:0033993	BP	p	response to lipid	0/964	548/59161	0.0002413125742219484	4	0	0.7833006159244446	0.763556732076337	0.6013509349610954	0.0010374842595025754	
.....GO:0030198	BP	p	extracellular matrix organization	0/964	556/59161	0.00025457029389451373	5	0	0.8263351739815916	0.8055065605948354	0.6341346020912337	0.0010930359444200947	
..GO:0051301	BP	p	cell division	0/964	557/59161	0.0002567263624790993	2	0	0.8333337726071562	0.8123287524672922	0.6392486425729572	0.0011008372161257019	
....GO:0010941	BP	p	regulation of cell death	13/964	1905/59161	0.00030763596953969674	4	13	0.9985863571258556	0.9734159785424952	0.7650906562452258	0.0013139294172708625	Transcript_176163.0, Transcript_222474.0, Transcript_234590.0, Transcript_255277.0, Transcript_34204.0, Transcript_52618.0, Transcript_58526.0, Transcript_59097.0, Transcript_61403.0, Transcript_61635.0, Transcript_73541.0, Transcript_81023.0, Transcript_98218.0
